Customer ID,Married,age_gen,Offer,Churn Category,Churn Reason,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
8779-QRDMV,No,Silent generation,,Competitor,Competitor offered more data,,8.0,39.65,39.65,0.0,20,0.0,59.65
8780-IXSTS,No,Generation X,,Competitor,Competitor made better offer,1.15,3.0,90.1,521.3,0.0,0,6.9,528.2
8784-CGILN,No,Millennials,,Dissatisfaction,Product dissatisfaction,36.49,3.0,99.85,1776.95,0.0,0,656.82,2433.77
8785-EPNCG,No,Millennials,,Competitor,Competitor made better offer,30.91,,23.15,245.2,0.0,0,340.01,585.21
8802-UNOJF,No,Baby boomers,Offer D,Competitor,Competitor had better devices,28.63,7.0,83.8,1029.75,44.58,80,343.56,1408.73
8806-EAGWC,No,Generation Z,Offer E,Dissatisfaction,Network reliability,22.77,51.0,55.15,159.15,0.0,0,68.31,227.46
8808-ELEHO,No,Baby boomers,,Price,Price too high,5.02,26.0,81.25,585.95,0.0,0,40.16,626.11
8809-RIHDD,Yes,Generation X,,Price,Lack of affordable download/upload speed,3.07,23.0,103.4,7372.65,0.0,0,221.04,7593.69
8816-VXNZD,No,Millennials,,Dissatisfaction,Lack of self-service on Website,5.94,8.0,75.1,75.1,0.0,0,5.94,81.04
8818-XYFCQ,Yes,Millennials,Offer C,Competitor,Competitor made better offer,33.57,26.0,-8.0,3204.65,35.82,110,1074.24,4353.07
8821-XNHVZ,Yes,Generation X,,Competitor,Competitor made better offer,39.79,7.0,80.05,80.05,0.0,0,39.79,119.84
8824-RWFXJ,Yes,Generation Z,Offer E,Competitor,Competitor had better devices,29.29,52.0,56.15,168.15,0.0,0,87.87,256.02
8835-VSDSE,Yes,Millennials,Offer E,Competitor,Competitor made better offer,9.76,27.0,70.7,141.45,0.0,0,19.52,160.97
8837-VVWLQ,No,Millennials,,Other,Moved,32.31,6.0,84.95,668.4,0.0,0,258.48,926.88
8840-DQLGN,Yes,Baby boomers,,Attitude,Attitude of support person,15.98,22.0,100.5,3653.35,0.0,0,559.3,4212.65
8844-TONUD,Yes,Generation X,Offer D,Competitor,Competitor had better devices,45.6,11.0,96.65,1162.85,0.0,0,592.8,1755.65
8849-GYOKR,Yes,Baby boomers,,Dissatisfaction,Product dissatisfaction,8.83,21.0,106.55,5763.3,0.0,0,476.82,6240.12
8854-CCVSQ,No,Generation X,,Competitor,Competitor offered more data,38.87,7.0,80.65,1451.9,0.0,30,699.66,2181.56
8861-HGGKB,No,Generation X,,Competitor,Competitor made better offer,17.65,20.0,86.45,830.85,0.0,0,176.5,1007.35
8868-WOZGU,No,Millennials,Offer C,Dissatisfaction,Service dissatisfaction,30.48,13.0,105.7,2979.5,0.0,80,853.44,3912.94
8869-TORSS,No,Generation X,,Dissatisfaction,Poor expertise of phone support,33.91,13.0,60.35,2896.4,0.0,0,1627.68,4524.08
8878-HMWBV,No,Generation X,Offer E,Competitor,Competitor had better devices,40.79,29.0,49.15,169.05,0.0,10,122.37,301.42
8884-ADFVN,Yes,Baby boomers,,Other,Don't know,34.66,3.0,101.95,700.85,0.0,0,242.62,943.47
8901-HJXTF,Yes,Generation X,,Competitor,Competitor made better offer,,27.0,29.2,309.1,0.0,0,0.0,309.1
8914-RBTSB,Yes,Baby boomers,,Other,Don't know,2.12,17.0,93.8,3019.5,0.0,50,65.72,3135.22
8919-FYFQZ,Yes,Baby boomers,,Competitor,Competitor had better devices,,28.0,30.35,1359.7,0.0,0,0.0,1359.7
8922-LIEGH,No,Baby boomers,,Dissatisfaction,Poor expertise of online support,36.36,6.0,-1.0,2187.55,23.33,0,909.0,3073.22
8931-GJJIQ,No,Generation X,,Attitude,Attitude of support person,29.7,17.0,83.3,803.3,0.0,0,267.3,1070.6
8937-RDTHP,No,Millennials,,Dissatisfaction,Poor expertise of phone support,26.85,11.0,84.6,84.6,0.0,0,26.85,111.45
8938-UMKPI,No,Millennials,Offer B,Competitor,Competitor had better devices,35.97,25.0,106.4,5127.95,0.0,0,1690.59,6818.54
8943-URTMR,No,Generation X,Offer E,Price,Lack of affordable download/upload speed,29.04,21.0,79.65,152.7,0.0,0,58.08,210.78
8945-GRKHX,No,Millennials,Offer E,Competitor,Competitor had better devices,46.09,10.0,78.65,78.65,0.0,0,46.09,124.74
8945-MUQUF,No,Generation Z,Offer B,Competitor,Competitor made better offer,44.77,58.0,94.8,4837.6,0.0,0,2283.27,7120.87
8949-JTMAY,No,Generation X,Offer C,Competitor,Competitor had better devices,27.75,2.0,98.6,2933.2,0.0,0,804.75,3737.95
8972-HJWNV,Yes,Baby boomers,Offer E,Competitor,Competitor made better offer,21.43,12.0,84.55,646.85,0.0,0,150.01,796.86
8976-OQHGT,Yes,Millennials,,Dissatisfaction,Lack of self-service on Website,42.71,56.0,56.5,235.1,0.0,0,170.84,405.94
8988-ECPJR,Yes,Silent generation,Offer C,Dissatisfaction,Product dissatisfaction,25.84,15.0,79.6,2718.3,0.0,0,878.56,3596.86
8992-JQYUN,Yes,Millennials,Offer E,Competitor,Competitor offered more data,,20.0,50.35,50.35,0.0,0,0.0,50.35
8993-PHFWD,No,Baby boomers,,Competitor,Competitor had better devices,,27.0,25.25,58.9,0.0,0,0.0,58.9
8999-BOHSE,No,Baby boomers,,Attitude,Attitude of support person,3.96,27.0,89.7,1047.7,0.0,0,43.56,1091.26
9019-QVLZD,No,Generation X,,Competitor,Competitor made better offer,32.13,15.0,79.55,79.55,0.0,10,32.13,121.68
9025-AOMKI,No,Millennials,Offer E,Other,Moved,43.8,5.0,93.55,536.4,0.0,0,262.8,799.2
9025-ZRPVR,No,Baby boomers,Offer E,Attitude,Attitude of support person,49.74,,18.95,185.6,0.0,0,447.66,633.26
9026-RNUJS,No,Baby boomers,,Dissatisfaction,Product dissatisfaction,18.69,28.0,50.35,237.25,0.0,0,93.45,330.7
9033-EOXWV,No,Generation X,,Other,Don't know,42.58,22.0,74.05,872.65,48.61,0,510.96,1335.0
9039-RBEEE,No,Millennials,,Price,Price too high,,48.0,48.95,1880.85,0.0,0,0.0,1880.85
9048-JVYVF,No,Generation X,,Other,Don't know,35.64,6.0,69.35,191.35,0.0,0,106.92,298.27
9050-QLROH,No,Generation Z,,Competitor,Competitor made better offer,28.59,26.0,90.7,1597.25,0.0,0,514.62,2111.87
9053-JZFKV,No,Generation Z,Offer A,Other,Don't know,33.88,71.0,116.2,7752.3,0.0,0,2269.96,10022.26
9057-MSWCO,Yes,Baby boomers,,Competitor,Competitor made better offer,,13.0,30.75,805.1,0.0,140,0.0,945.1
9057-SIHCH,No,Generation X,Offer E,Price,Price too high,9.95,13.0,96.6,291.9,0.0,0,29.85,321.75
9058-CBREO,No,Baby boomers,,Dissatisfaction,Product dissatisfaction,22.56,2.0,50.55,50.55,0.0,0,22.56,73.11
9061-TIHDA,Yes,Baby boomers,,Competitor,Competitor had better devices,31.7,6.0,95.25,1233.65,48.09,0,412.1,1597.66
9063-ZGTUY,Yes,Generation Z,,Price,Long distance charges,46.27,,19.4,1182.55,0.0,0,2822.47,4005.02
9079-YEXQJ,No,Generation X,,Dissatisfaction,Product dissatisfaction,46.74,16.0,111.1,6014.85,0.0,50,2523.96,8588.81
9090-SGQXL,Yes,Baby boomers,,Competitor,Competitor offered more data,47.17,29.0,105.3,7299.65,0.0,0,3207.56,10507.21
9095-HFAFX,No,Baby boomers,Offer E,Competitor,Competitor made better offer,20.2,23.0,81.0,389.6,0.0,10,101.0,500.6
9101-BWFSS,Yes,Generation X,Offer B,Other,Moved,29.43,14.0,108.55,5610.7,0.0,0,1471.5,7082.2
9102-IAYHT,Yes,Millennials,,Attitude,Attitude of support person,47.76,26.0,85.45,1451.6,0.0,0,811.92,2263.52
9103-TCIHJ,No,Baby boomers,Offer D,Price,Price too high,40.66,8.0,55.7,899.8,0.0,0,609.9,1509.7
9117-SHLZX,No,Millennials,,Dissatisfaction,Poor expertise of phone support,10.41,17.0,45.7,45.7,0.0,0,10.41,56.11
9124-LHCJQ,No,Generation Z,,Price,Price too high,31.03,27.0,85.45,85.45,0.0,0,31.03,116.48
9134-CEQMF,Yes,Baby boomers,Offer E,Dissatisfaction,Network reliability,13.63,27.0,89.5,676.7,0.0,0,95.41,772.11
9136-ALYBR,No,Generation X,,Price,Extra data charges,,2.0,24.45,24.45,0.0,0,0.0,24.45
9139-WQQDY,Yes,Millennials,,Dissatisfaction,Poor expertise of online support,26.37,19.0,100.45,4941.8,0.0,0,1292.13,6233.93
9158-VCTQB,Yes,Millennials,,Price,Extra data charges,5.01,10.0,113.6,4594.95,0.0,0,205.41,4800.36
9170-CCKOU,Yes,Baby boomers,Offer D,Dissatisfaction,Product dissatisfaction,12.06,9.0,90.2,1454.15,0.0,0,205.02,1659.17
9170-GYZJC,Yes,Millennials,,Price,Price too high,45.26,56.0,79.9,3326.2,0.0,0,1855.66,5181.86
9172-ANCRX,No,Millennials,Offer D,Attitude,Attitude of support person,37.36,28.0,98.7,973.25,0.0,0,373.6,1346.85
9172-JITSM,Yes,Generation X,,Other,Don't know,15.37,11.0,90.8,2361.8,0.0,0,399.62,2761.42
9174-FKWZE,No,Baby boomers,,Dissatisfaction,Limited range of services,22.92,,19.45,19.45,0.0,0,22.92,42.37
9185-TQCVP,Yes,Millennials,,Dissatisfaction,Poor expertise of phone support,21.3,42.0,85.15,1139.2,38.48,0,298.2,1398.92
9189-JWSHV,Yes,Baby boomers,,Price,Price too high,13.38,12.0,93.55,2264.05,0.0,0,321.12,2585.17
9190-MFJLN,No,Baby boomers,Offer D,Competitor,Competitor had better devices,32.77,4.0,95.9,1777.9,0.0,0,622.63,2400.53
9191-MYQKX,Yes,Millennials,,Dissatisfaction,Service dissatisfaction,8.69,53.0,75.15,496.9,0.0,0,60.83,557.73
9206-GVPEQ,Yes,Millennials,,Dissatisfaction,Network reliability,,71.0,54.45,706.85,0.0,0,0.0,706.85
9210-IAHGH,No,Generation X,Offer E,Attitude,Attitude of support person,23.35,6.0,70.75,450.8,0.0,0,163.45,614.25
9221-OTIVJ,No,Silent generation,,Dissatisfaction,Product dissatisfaction,29.96,7.0,104.85,1531.4,0.0,0,419.44,1950.84
9223-UCPVT,No,Generation X,,Price,Lack of affordable download/upload speed,18.34,6.0,94.4,94.4,0.0,0,18.34,112.74
9227-LUNBG,No,Millennials,,Price,Price too high,,12.0,24.6,24.6,0.0,0,0.0,24.6
9231-ZJYAM,No,Baby boomers,,Other,Moved,36.93,18.0,78.85,292.8,0.0,0,147.72,440.52
9237-HQITU,No,Generation Z,,Other,Moved,9.12,51.0,70.7,151.65,0.0,0,18.24,169.89
9239-ZBZZV,No,Generation Z,Offer E,Competitor,Competitor had better devices,,71.0,47.95,305.1,0.0,0,0.0,305.1
9248-OJYKK,No,Baby boomers,,Competitor,Competitor made better offer,3.84,13.0,76.45,76.45,0.0,10,3.84,90.29
9249-FXSCK,No,Generation Z,Offer B,Competitor,Competitor offered more data,33.69,52.0,111.25,5916.45,1.27,0,1751.88,7667.06
9250-WYPLL,No,Generation Z,,Competitor,Competitor made better offer,35.22,58.0,75.55,413.65,0.0,0,176.1,589.75
9253-QXKBE,Yes,Baby boomers,,Competitor,Competitor had better devices,6.25,21.0,94.45,2653.65,0.0,0,181.25,2834.9
9254-RBFON,Yes,Millennials,Offer D,Competitor,Competitor had better devices,5.4,8.0,98.6,1704.95,0.0,0,91.8,1796.75
9259-PACGQ,Yes,Generation Z,,Competitor,Competitor had better devices,41.32,71.0,62.65,2274.9,0.0,0,1404.88,3679.78
9269-CQOOL,No,Generation X,Offer E,Competitor,Competitor had better devices,2.88,17.0,54.7,169.45,0.0,0,8.64,178.09
9274-CNFMO,Yes,Baby boomers,,Competitor,Competitor offered more data,28.11,27.0,74.95,308.7,0.0,0,112.44,421.14
9282-IZGQK,No,Generation X,Offer E,Other,Don't know,30.52,30.0,85.0,85.0,0.0,0,30.52,115.52
9283-LZQOH,Yes,Millennials,,Competitor,Competitor made better offer,2.92,21.0,74.4,896.75,0.0,0,37.96,934.71
9286-DOJGF,Yes,Baby boomers,,Dissatisfaction,Product dissatisfaction,15.78,30.0,74.95,2869.85,0.0,0,599.64,3469.49
9300-AGZNL,No,Baby boomers,,Dissatisfaction,Product dissatisfaction,21.85,29.0,94.0,94.0,0.0,0,21.85,115.85
9300-RENDD,No,Generation X,Offer E,Attitude,Attitude of support person,3.13,5.0,79.95,79.95,0.0,0,3.13,83.08
9305-CDSKC,No,Millennials,,Other,Moved,12.15,26.0,99.65,820.5,0.0,0,97.2,917.7
9306-CPCBC,No,Generation X,,Competitor,Competitor made better offer,35.54,27.0,74.25,210.3,0.0,0,106.62,316.92
9317-WZPGV,No,Baby boomers,Offer E,Price,Extra data charges,39.63,23.0,79.75,159.4,0.0,10,79.26,248.66
9318-NKNFC,No,Generation X,,Dissatisfaction,Service dissatisfaction,40.49,,18.85,18.85,0.0,0,40.49,59.34
9330-IJWIO,No,Generation X,Offer D,Price,Price too high,6.78,26.0,100.35,1358.85,34.09,0,88.14,1412.9
9360-AHGNL,Yes,Baby boomers,Offer B,Dissatisfaction,Limited range of services,8.75,13.0,109.55,4830.25,0.0,0,376.25,5206.5
9367-WXLCH,No,Generation X,Offer E,Price,Extra data charges,25.73,19.0,84.5,662.65,33.21,0,205.84,835.28
9369-XFEHK,Yes,Baby boomers,,Competitor,Competitor offered more data,33.19,15.0,80.6,2656.5,0.0,0,1095.27,3751.77
9378-FXTIZ,Yes,Generation X,,Dissatisfaction,Network reliability,42.1,12.0,70.15,3715.65,0.0,0,2273.4,5989.05
9381-NDKME,Yes,Baby boomers,Offer C,Dissatisfaction,Limited range of services,,29.0,40.65,933.3,0.0,0,0.0,933.3
9391-EOYLI,Yes,Baby boomers,Offer D,Competitor,Competitor made better offer,6.97,19.0,80.45,950.2,0.0,0,83.64,1033.84
9399-APLBT,Yes,Generation X,,Competitor,Competitor had better devices,21.91,8.0,74.7,74.7,0.0,0,21.91,96.61
9408-SSNVZ,No,Millennials,,Other,Don't know,29.4,17.0,70.15,268.35,21.69,0,117.6,364.26
9412-ARGBX,No,Generation X,,Competitor,Competitor made better offer,29.54,29.0,95.5,4627.85,0.0,0,1417.92,6045.77
9412-GHEEC,No,Generation X,,Competitor,Competitor had better devices,35.58,8.0,104.8,4131.95,0.0,0,1423.2,5555.15
9415-DPEWS,No,Generation X,,Competitor,Competitor offered more data,12.67,23.0,88.35,1639.3,0.0,0,228.06,1867.36
9420-LOJKX,No,Millennials,,Competitor,Competitor offered more data,3.96,20.0,99.1,1426.4,0.0,0,59.4,1485.8
9430-FRQOC,No,Millennials,,Competitor,Competitor made better offer,32.46,3.0,87.1,341.45,0.0,0,129.84,471.29
9436-ZBZCT,No,Millennials,Offer D,Attitude,Attitude of support person,28.65,27.0,89.95,1178.4,0.0,0,401.1,1579.5
9444-JTXHZ,Yes,Generation X,,Other,Don't know,35.15,14.0,76.2,76.2,0.0,50,35.15,161.35
9445-SZLCH,Yes,Millennials,,Dissatisfaction,Limited range of services,24.51,27.0,97.35,3457.9,4.96,0,882.36,4335.3
9448-REEVD,Yes,Generation Z,,Other,Don't know,32.08,73.0,44.7,44.7,0.0,0,32.08,76.78
9451-LPGOO,No,Generation Z,Offer E,Competitor,Competitor made better offer,30.61,59.0,86.8,620.35,0.0,0,214.27,834.62
9462-MJUAW,No,Baby boomers,,Competitor,Competitor had better devices,30.44,10.0,50.4,206.6,0.0,0,121.76,328.36
9465-RWMXL,Yes,Baby boomers,Offer C,Competitor,Competitor made better offer,22.57,11.0,78.9,2447.95,0.0,0,722.24,3170.19
9474-PHLYD,No,Generation Z,Offer D,Dissatisfaction,Network reliability,36.34,48.0,59.45,892.65,0.0,0,545.1,1437.75
9488-HGMJH,No,Silent generation,Offer E,Competitor,Competitor made better offer,24.75,22.0,71.15,71.15,0.0,20,24.75,115.9
9490-DFPMD,No,Silent generation,,Competitor,Competitor made better offer,9.53,17.0,84.65,3541.35,0.0,0,400.26,3941.61
9492-TOKRI,No,Generation X,,Competitor,Competitor had better devices,13.65,5.0,90.0,1527.35,0.0,0,245.7,1773.05
9497-QCMMS,No,Baby boomers,Offer E,Competitor,Competitor made better offer,30.17,6.0,93.55,93.55,0.0,0,30.17,123.72
9507-EXLTT,Yes,Millennials,Offer E,Attitude,Attitude of support person,23.63,52.0,79.35,79.35,0.0,0,23.63,102.98
9512-UIBFX,Yes,Generation X,,Other,Don't know,1.51,28.0,95.15,1779.95,10.17,0,27.18,1796.96
9514-JDSKI,Yes,Baby boomers,Offer E,Dissatisfaction,Limited range of services,,12.0,40.2,40.2,0.0,0,0.0,40.2
9518-RWHZL,No,Millennials,,Competitor,Competitor had better devices,28.13,18.0,100.05,6254.2,0.0,0,1800.32,8054.52
9524-EGPJC,No,Millennials,,Competitor,Competitor offered higher download speeds,34.21,19.0,90.1,1612.75,48.26,0,615.78,2180.27
9526-BIHHD,No,Millennials,Offer E,Dissatisfaction,Product dissatisfaction,,69.0,29.7,29.7,0.0,0,0.0,29.7
9526-JAWYF,No,Generation X,Offer C,Competitor,Competitor made better offer,6.24,25.0,89.8,2335.3,0.0,0,162.24,2497.54
9530-EHPOH,No,Baby boomers,Offer D,Competitor,Competitor made better offer,15.03,13.0,53.75,608.0,0.0,0,165.33,773.33
9540-JYROE,No,Millennials,,Competitor,Competitor offered higher download speeds,13.04,85.0,70.1,551.35,0.0,10,104.32,665.67
9546-CQJSU,No,Generation X,,Competitor,Competitor had better devices,39.62,7.0,91.4,193.6,0.0,0,79.24,272.84
9560-ARGQJ,No,Millennials,,Dissatisfaction,Product dissatisfaction,12.92,12.0,-4.0,1312.15,0.0,0,206.72,1518.87
9564-KCLHR,No,Generation X,,Competitor,Competitor made better offer,6.44,4.0,51.25,51.25,0.0,0,6.44,57.69
9565-DJPIB,No,Baby boomers,Offer E,Competitor,Competitor had better devices,36.76,20.0,89.6,365.65,0.0,0,147.04,512.69
9565-JSNFM,No,Millennials,,Price,Lack of affordable download/upload speed,33.71,17.0,70.45,2597.6,0.0,0,1280.98,3878.58
9572-MTILT,Yes,Generation X,,Competitor,Competitor made better offer,49.31,21.0,106.75,6252.9,0.0,40,2909.29,9202.19
9574-RKJIF,Yes,Generation X,Offer C,Competitor,Competitor offered higher download speeds,28.85,6.0,94.4,2838.7,0.0,80,865.5,3784.2
9576-ANLXO,No,Millennials,,Competitor,Competitor offered higher download speeds,26.26,30.0,69.55,222.3,0.0,0,78.78,301.08
9578-VRMNM,No,Generation X,,Competitor,Competitor had better devices,47.45,30.0,65.2,1043.35,0.0,0,759.2,1802.55
9600-NAXZN,No,Millennials,,Competitor,Competitor made better offer,49.64,27.0,101.4,4528.0,0.0,0,2134.52,6662.52
9600-UDOPK,Yes,Millennials,Offer C,Attitude,Attitude of support person,10.5,22.0,94.05,2866.45,0.0,0,315.0,3181.45
9601-BRXPO,Yes,Generation X,Offer C,Competitor,Competitor made better offer,8.91,10.0,104.95,2566.5,0.0,0,222.75,2789.25
9606-PBKBQ,Yes,Baby boomers,,Attitude,Attitude of support person,5.99,23.0,85.0,2642.05,49.57,0,191.68,2784.16
9611-CTWIH,No,Generation X,,Competitor,Competitor made better offer,16.15,13.0,89.45,240.45,0.0,0,48.45,288.9
9614-RMGHA,Yes,Millennials,,Competitor,Competitor made better offer,36.75,73.0,91.85,5940.85,0.0,0,2388.75,8329.6
9625-QSTYE,No,Millennials,,Competitor,Competitor had better devices,3.84,4.0,81.15,952.3,0.0,0,49.92,1002.22
9637-EIHEQ,No,Generation Z,,Competitor,Competitor made better offer,22.82,27.0,50.8,50.8,0.0,0,22.82,73.62
9647-ERGBE,Yes,Baby boomers,,Competitor,Competitor had better devices,39.74,22.0,100.05,3046.15,0.0,0,1192.2,4238.35
9651-GTSAQ,Yes,Generation X,,Attitude,Attitude of support person,30.09,11.0,106.1,5769.75,0.0,0,1594.77,7364.52
9658-WYUFB,No,Generation X,Offer D,Competitor,Competitor offered more data,21.82,23.0,94.4,1617.5,0.0,0,370.94,1988.44
9661-ACXBS,No,Generation Z,Offer B,Competitor,Competitor made better offer,33.46,52.0,105.2,4400.75,40.15,0,1405.32,5765.92
9661-MHUMO,Yes,Baby boomers,,Dissatisfaction,Service dissatisfaction,8.38,19.0,49.25,49.25,0.0,0,8.38,57.63
9667-EQRXU,No,Baby boomers,,Other,Don't know,,7.0,40.3,1172.95,0.0,100,0.0,1272.95
9681-OXGVC,No,Generation X,,Competitor,Competitor made better offer,28.2,29.0,100.5,514.0,0.0,0,141.0,655.0
9685-WKZGT,No,Baby boomers,Offer D,Price,Extra data charges,16.32,11.0,74.95,1036.75,39.29,0,228.48,1225.94
9689-PTNPG,No,Millennials,Offer E,Competitor,Competitor made better offer,39.03,30.0,80.25,144.55,0.0,10,78.06,232.61
9692-TUSXH,No,Generation Z,Offer D,Competitor,Competitor offered higher download speeds,35.7,26.0,96.05,1740.7,0.0,0,642.6,2383.3
9710-ZUSHQ,No,Baby boomers,Offer C,Price,Lack of affordable download/upload speed,41.85,2.0,106.75,4056.75,0.0,0,1548.45,5605.2
9722-UJOJR,Yes,Millennials,,Price,Price too high,11.24,16.0,70.75,1974.8,0.0,0,325.96,2300.76
9725-SCPZG,No,Generation X,Offer E,Price,Price too high,1.13,6.0,90.85,90.85,0.0,0,1.13,91.98
9728-FTTVZ,No,Generation X,,Dissatisfaction,Lack of self-service on Website,23.72,19.0,69.2,69.2,0.0,0,23.72,92.92
9732-KPKBW,No,Generation X,,Price,Extra data charges,31.16,11.0,53.95,53.95,0.0,0,31.16,85.11
9734-UYXQI,No,Millennials,,Competitor,Competitor made better offer,24.83,52.0,49.4,106.55,0.0,0,49.66,156.21
9734-YWGEX,No,Millennials,,Price,Price too high,38.76,82.0,98.3,923.5,0.0,0,348.84,1272.34
9747-DDZOS,No,Generation X,,Dissatisfaction,Network reliability,3.84,2.0,73.5,73.5,0.0,0,3.84,77.34
9763-PDTKK,No,Baby boomers,Offer E,Competitor,Competitor had better devices,39.68,18.0,94.4,387.2,0.0,0,158.72,545.92
9776-CLUJA,Yes,Baby boomers,,Competitor,Competitor offered more data,17.87,9.0,77.5,3807.35,0.0,0,911.37,4718.72
9787-XVQIU,No,Millennials,Offer E,Attitude,Attitude of support person,39.44,18.0,75.3,75.3,0.0,0,39.44,114.74
9801-GDWGV,No,Generation X,Offer C,Competitor,Competitor made better offer,34.74,28.0,103.45,3994.45,0.0,0,1354.86,5349.31
9804-ICWBG,No,Generation X,,Attitude,Attitude of support person,45.5,12.0,69.9,69.9,0.0,0,45.5,115.4
9809-IMGCQ,No,Baby boomers,Offer D,Competitor,Competitor made better offer,40.18,8.0,96.7,2082.95,0.0,100,883.96,3066.91
9820-RMCQV,No,Generation X,,Competitor,Competitor made better offer,19.01,8.0,48.55,501.0,0.0,130,209.11,840.11
9821-POOTN,Yes,Generation X,Offer C,Price,Price too high,48.47,12.0,75.2,2576.2,0.0,0,1696.45,4272.65
9824-BEMCV,Yes,Generation X,Offer D,Competitor,Competitor offered higher download speeds,44.97,11.0,69.0,1149.65,0.0,0,764.49,1914.14
9828-AOQLM,Yes,Millennials,,Competitor,Competitor made better offer,12.8,5.0,45.7,45.7,0.0,0,12.8,58.5
9831-BPFRI,Yes,Generation X,,Dissatisfaction,Poor expertise of online support,35.32,30.0,89.55,3474.45,0.0,0,1377.48,4851.93
9835-ZIITK,Yes,Baby boomers,,Competitor,Competitor made better offer,48.87,13.0,110.85,7491.75,0.0,0,3225.42,10717.17
9837-BMCLM,No,Millennials,,Price,Long distance charges,31.88,7.0,78.5,242.05,0.0,0,95.64,337.69
9840-DVNDC,No,Generation X,,Attitude,Attitude of support person,6.4,26.0,80.5,463.05,0.0,10,38.4,511.45
9846-GKXAS,No,Generation X,Offer E,Attitude,Attitude of support person,1.34,9.0,90.8,809.75,0.0,0,12.06,821.81
9850-OWRHQ,Yes,Generation X,,Dissatisfaction,Lack of self-service on Website,16.29,24.0,74.1,228.0,0.0,0,48.87,276.87
9851-KIELU,No,Generation X,,Competitor,Competitor made better offer,18.03,6.0,110.1,1043.3,0.0,0,180.3,1223.6
9851-QXEEQ,No,Generation Z,,Competitor,Competitor had better devices,47.74,48.0,104.7,4346.4,0.0,0,1957.34,6303.74
9863-JZAIC,No,Baby boomers,,Other,Don't know,48.93,14.0,55.0,2010.55,0.0,0,1712.55,3723.1
9866-QEVEE,No,Generation X,Offer D,Competitor,Competitor had better devices,20.41,11.0,86.0,1532.45,0.0,30,387.79,1950.24
9874-QLCLH,Yes,Millennials,Offer D,Competitor,Competitor offered more data,4.91,15.0,104.2,1743.5,0.0,0,83.47,1826.97
9878-TNQGW,No,Generation X,Offer E,Competitor,Competitor made better offer,17.33,14.0,80.95,171.15,0.0,0,34.66,205.81
9885-CSMWE,No,Baby boomers,Offer E,Dissatisfaction,Product dissatisfaction,18.37,13.0,78.45,78.45,0.0,0,18.37,96.82
9889-TMAHG,No,Baby boomers,,Competitor,Competitor had better devices,11.57,27.0,100.3,832.35,0.0,0,92.56,924.91
9894-EZEWG,No,Millennials,Offer E,Competitor,Competitor had better devices,39.66,8.0,74.3,74.3,0.0,0,39.66,113.96
