Customer ID,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Premium Tech Support,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
9402-ROUMJ,3,1,3,10,67,1,1,3.04,1,1,30.0,1,1,1,3,1,1,100.25,6689.0,0.0,0,203.68,6892.68,1
9405-GPBBG,2,0,0,0,64,0,1,5.68,1,1,24.0,0,1,0,2,1,2,110.5,7069.25,0.0,60,363.52,7492.77,1
9408-HRXRK,4,1,1,9,45,0,1,47.48,1,1,20.0,1,0,1,1,1,1,105.15,4730.9,0.0,0,2136.6,6867.5,1
9408-SSNVZ,2,0,2,0,4,0,1,29.4,1,1,17.0,0,0,1,1,1,1,70.15,268.35,21.69,0,117.6,364.26,0
9411-TPQQV,2,0,0,0,40,2,0,25.420517214274486,1,2,28.0,1,1,0,3,1,1,54.55,2236.2,11.48,40,0.0,2264.72,1
9412-ARGBX,3,0,0,0,48,0,1,29.54,1,1,29.0,0,1,1,2,1,2,95.5,4627.85,0.0,0,1417.92,6045.77,0
9412-GHEEC,3,0,0,0,40,0,1,35.58,1,1,8.0,0,1,1,1,0,1,104.8,4131.95,0.0,0,1423.2,5555.15,0
9415-DPEWS,3,0,0,0,18,0,1,12.67,1,1,23.0,0,1,1,1,1,1,88.35,1639.3,0.0,0,228.06,1867.36,0
9415-TPKRV,4,1,3,1,8,5,1,12.41,1,2,53.0,0,0,1,1,0,1,55.75,446.8,0.0,0,99.28,546.08,1
9415-ZNBSX,2,1,1,3,70,0,1,33.24,1,2,51.0,1,1,1,2,1,1,89.0,6293.2,0.0,0,2326.8,8620.0,1
9418-RUKPH,1,1,3,7,38,3,1,49.9,0,0,26.189958310676094,0,0,0,2,1,2,19.95,756.4,0.0,0,1896.2,2652.6,1
9419-IPPBE,1,1,3,4,51,2,1,19.9,1,1,59.0,0,0,1,3,1,1,90.15,4554.85,0.0,0,1014.9,5569.75,1
9420-LOJKX,2,0,1,0,15,0,1,3.96,1,1,20.0,1,0,1,1,1,2,99.1,1426.4,0.0,0,59.4,1485.8,0
9424-CMPOG,3,1,3,9,9,5,1,2.68,0,0,26.189958310676094,0,0,0,2,0,3,19.6,197.4,0.0,0,24.12,221.52,1
9426-SXNHE,1,0,0,0,2,0,1,4.92,0,0,26.189958310676094,0,0,0,1,0,1,18.75,53.15,0.0,0,9.84,62.99,2
9430-FRQOC,2,0,0,0,4,0,1,32.46,1,1,3.0,0,1,1,1,1,3,87.1,341.45,0.0,0,129.84,471.29,0
9430-NKQLY,3,1,2,7,72,1,1,27.93,0,0,26.189958310676094,0,0,0,2,1,2,25.1,1790.8,46.81,0,2010.96,3754.95,1
9432-RUVSL,3,0,0,0,48,2,1,19.04,1,1,21.0,1,1,1,2,1,2,102.5,4904.25,0.0,0,913.92,5818.17,1
9432-VOFYX,1,0,0,0,17,4,1,35.88,1,1,52.0,0,0,1,1,1,1,70.8,1207.0,0.0,0,609.96,1816.96,1
9435-JMLSX,2,1,0,7,71,1,1,5.51,1,3,6.0,1,1,1,2,1,1,86.1,6045.9,0.0,0,391.21,6437.11,1
9436-ZBZCT,2,0,0,0,14,4,1,28.65,1,3,27.0,0,1,1,1,1,1,89.95,1178.4,0.0,0,401.1,1579.5,0
9441-QHEVC,4,0,0,0,1,0,1,44.22,0,0,26.189958310676094,0,0,0,1,0,2,19.1,19.1,0.0,0,44.22,63.32,2
9442-JTWDL,3,0,0,0,11,0,1,26.85,0,0,26.189958310676094,0,0,0,3,0,2,20.05,237.7,0.0,0,295.35,533.05,1
9443-JUBUO,1,1,3,9,72,1,0,25.420517214274486,1,2,51.0,1,1,0,2,1,2,65.25,4478.85,0.0,80,0.0,4558.85,1
9444-JTXHZ,3,1,0,1,1,0,1,35.15,1,1,14.0,0,0,0,1,0,1,76.2,76.2,0.0,50,35.15,161.35,0
9445-SZLCH,2,1,0,3,36,0,1,24.51,1,1,27.0,0,0,1,1,1,1,97.35,3457.9,4.96,0,882.36,4335.3,0
9445-ZUEQE,2,1,1,1,27,3,1,48.17,1,1,15.0,0,1,0,1,1,2,85.2,2151.6,0.0,30,1300.59,3482.19,1
9447-YPTBX,2,1,0,1,50,0,1,28.1,0,0,26.189958310676094,0,0,0,3,1,1,19.85,943.1,0.0,0,1405.0,2348.1,1
9448-REEVD,1,1,0,1,1,0,1,32.08,1,2,73.0,0,0,1,1,0,2,44.7,44.7,0.0,0,32.08,76.78,0
9450-TRJUU,3,0,0,0,35,0,1,41.21,1,1,6.0,0,0,1,1,0,1,83.15,2848.45,18.84,0,1442.35,4271.96,1
9451-LPGOO,1,0,0,0,7,5,1,30.61,1,1,59.0,0,0,1,1,1,1,86.8,620.35,0.0,0,214.27,834.62,0
9451-WLYRI,3,1,0,5,53,2,1,46.24,0,0,26.189958310676094,0,0,0,3,0,2,19.05,990.45,0.0,0,2450.72,3441.17,1
9453-PATOS,1,1,0,7,72,1,1,20.54,1,3,41.0,1,1,1,2,0,2,85.1,6155.4,0.0,0,1478.88,7634.28,1
9462-MJUAW,4,0,0,0,4,0,1,30.44,1,3,10.0,0,0,1,1,0,2,50.4,206.6,0.0,0,121.76,328.36,0
9465-RWMXL,4,1,0,1,32,3,1,22.57,1,1,11.0,0,0,1,1,1,1,78.9,2447.95,0.0,0,722.24,3170.19,0
9467-ROOLM,3,0,0,0,25,3,1,30.28,0,0,26.189958310676094,0,0,0,1,0,3,19.05,461.3,0.0,0,757.0,1218.3,1
9469-WEJBT,3,1,0,4,37,0,1,6.99,1,1,22.0,0,1,0,1,1,1,90.35,3419.3,0.0,150,258.63,3827.93,1
9470-RTWDV,3,1,3,2,26,3,1,36.71,1,2,57.0,0,1,1,3,1,2,82.0,2083.1,42.43,0,954.46,2995.13,1
9470-XCCEM,2,1,3,4,35,0,1,48.08,1,1,53.0,0,0,0,1,1,1,89.65,3161.6,0.0,40,1682.8,4884.4,1
9470-YFUYI,4,1,0,10,71,0,1,11.35,1,2,24.0,1,1,1,3,1,1,71.0,5012.1,0.0,0,805.85,5817.95,1
9473-CBZOP,2,0,0,0,28,0,1,33.05,1,3,7.0,1,0,1,3,0,2,59.0,1654.45,0.0,0,925.4,2579.85,1
9474-PHLYD,1,0,0,0,15,4,1,36.34,1,2,48.0,0,0,1,1,1,1,59.45,892.65,0.0,0,545.1,1437.75,0
9475-NNDGC,3,1,0,8,71,0,1,27.16,1,1,3.0,0,1,1,3,1,1,113.15,7953.25,0.0,0,1928.36,9881.61,1
9477-LGWQI,2,1,0,10,70,1,1,24.08,1,2,46.0,1,0,1,2,1,2,80.15,5600.15,0.0,0,1685.6,7285.75,1
9479-HYNYL,3,1,0,8,71,0,1,43.61,1,3,27.0,0,1,1,2,1,2,80.7,5705.05,0.0,0,3096.31,8801.36,1
9480-BQJEI,2,0,0,0,62,0,1,24.35,1,1,16.0,1,0,1,3,1,1,92.3,5731.45,0.0,0,1509.7,7241.15,1
9481-IEBZY,4,1,0,6,72,1,1,30.3,1,1,14.0,1,1,0,2,1,2,112.9,8061.5,0.0,20,2181.6,10263.1,1
9481-SFCQY,3,0,1,0,14,4,1,44.14,1,2,24.0,0,0,1,1,1,2,59.8,824.85,0.0,0,617.96,1442.81,1
9481-WHGWY,2,1,3,9,70,1,1,39.53,1,2,53.0,1,1,1,2,0,2,75.35,5437.75,0.0,0,2767.1,8204.85,1
9483-GCPWE,4,0,3,0,9,0,1,27.34,0,0,26.189958310676094,0,0,0,3,0,2,20.1,190.25,0.0,0,246.06,436.31,1
9488-FVZCC,2,1,1,5,72,1,1,32.59,1,2,14.0,1,1,1,2,1,1,79.5,5661.7,0.0,0,2346.48,8008.18,1
9488-FYQAU,4,1,0,8,63,0,1,10.67,1,1,23.0,0,1,1,2,1,1,109.25,6841.4,0.0,0,672.21,7513.61,1
9488-HGMJH,5,0,0,0,1,5,1,24.75,1,1,22.0,0,0,0,1,1,1,71.15,71.15,0.0,20,24.75,115.9,0
9489-DEDVP,3,1,0,8,70,0,1,29.38,1,2,23.0,1,0,0,2,1,2,69.2,4872.35,0.0,80,2056.6,7008.95,1
9489-JMTTN,2,1,1,1,72,1,1,15.58,1,2,20.0,1,1,1,2,0,2,89.75,6595.9,0.0,0,1121.76,7717.66,1
9489-UTFKA,4,1,0,9,8,5,1,22.4,1,2,23.0,1,0,1,3,0,1,60.9,551.95,16.58,0,179.2,714.57,1
9490-DFPMD,5,0,0,0,42,0,1,9.53,1,1,17.0,0,0,1,1,1,1,84.65,3541.35,0.0,0,400.26,3941.61,0
9492-TOKRI,3,0,0,0,18,0,1,13.65,1,1,5.0,0,0,1,1,1,2,90.0,1527.35,0.0,0,245.7,1773.05,0
9494-BDNNC,2,1,0,1,66,0,1,25.83,1,1,24.0,0,0,1,3,0,1,95.3,6273.4,0.0,0,1704.78,7978.18,1
9494-MRNYX,1,0,0,0,10,0,1,17.98,1,1,26.0,0,0,1,1,0,1,75.05,786.3,0.0,0,179.8,966.1,1
9495-REDIY,3,0,2,0,25,0,0,25.420517214274486,1,2,18.0,1,0,1,3,1,2,40.65,970.55,0.0,0,0.0,970.55,1
9495-SKLKD,3,1,2,1,45,0,1,22.31,1,1,19.0,0,0,1,1,1,1,95.95,4456.65,0.0,0,1003.95,5460.6,1
9496-IVVRP,2,1,3,8,11,0,1,44.84,1,2,57.0,1,0,0,1,0,1,51.0,581.7,0.0,60,493.24,1134.94,1
9497-QCMMS,4,0,0,0,1,5,1,30.17,1,1,6.0,0,0,1,1,1,1,93.55,93.55,0.0,0,30.17,123.72,0
9498-FIMXL,2,0,0,0,8,5,1,31.02,0,0,26.189958310676094,0,0,0,3,1,2,19.2,161.95,0.0,0,248.16,410.11,1
9499-XPZXM,3,1,0,7,72,0,1,15.23,1,2,26.0,1,1,1,2,0,1,64.75,4804.75,0.0,0,1096.56,5901.31,1
9500-IWPXQ,3,1,2,3,61,2,1,40.48,1,2,20.0,1,1,1,3,1,1,79.4,4820.55,0.0,0,2469.28,7289.83,1
9500-LTVBP,4,0,0,0,35,3,1,13.14,1,1,6.0,0,1,1,1,0,2,80.05,2835.9,0.0,0,459.9,3295.8,1
9500-WBGRP,1,0,0,0,69,1,1,42.49,0,0,26.189958310676094,0,0,0,2,1,2,19.1,1268.85,0.0,0,2931.81,4200.66,1
9501-UKKNL,3,0,0,0,59,0,0,25.420517214274486,1,2,7.0,0,1,1,1,1,1,51.7,3005.8,0.0,0,0.0,3005.8,1
9503-XJUME,1,0,2,0,52,0,1,22.65,0,0,26.189958310676094,0,0,0,3,0,2,19.65,928.4,0.0,0,1177.8,2106.2,1
9504-DSHWM,3,0,0,0,20,0,1,33.14,1,2,17.0,1,1,0,1,0,1,59.2,1191.2,0.0,130,662.8,1984.0,1
9504-YAZWB,2,0,0,0,53,0,1,28.46,0,0,26.189958310676094,0,0,0,2,0,2,20.25,1048.45,0.0,0,1508.38,2556.83,1
9505-SQFSW,4,1,3,6,3,5,0,25.420517214274486,1,3,53.0,0,0,1,1,0,2,40.3,92.5,0.0,0,0.0,92.5,2
9506-UXUSK,3,0,0,0,13,4,1,39.17,1,1,10.0,0,0,0,1,1,1,70.15,931.75,0.0,150,509.21,1590.96,1
9507-EXLTT,2,1,0,2,1,5,1,23.63,1,1,52.0,0,0,1,1,1,1,79.35,79.35,0.0,0,23.63,102.98,0
9507-HSMMZ,3,0,0,0,54,2,1,27.3,0,0,26.189958310676094,0,0,0,2,0,2,20.0,1149.65,0.0,0,1474.2,2623.85,1
9508-ILZDG,5,0,0,0,34,0,1,14.23,1,1,13.0,0,1,1,2,1,1,96.35,3190.25,0.0,0,483.82,3674.07,1
9509-MPYOD,2,0,0,0,35,3,1,35.5,0,0,26.189958310676094,0,0,0,3,0,2,20.75,700.45,0.0,0,1242.5,1942.95,1
9512-PHSMG,2,1,0,2,10,0,1,10.42,0,0,26.189958310676094,0,0,0,1,1,2,20.55,252.75,0.0,0,104.2,356.95,1
9512-UIBFX,3,1,0,6,18,0,1,1.51,1,1,28.0,0,0,1,1,0,2,95.15,1779.95,10.17,0,27.18,1796.96,0
9513-DXHDA,3,0,0,0,27,0,1,49.25,1,2,4.0,1,1,1,3,0,1,81.7,2212.55,0.0,0,1329.75,3542.3,1
9514-JDSKI,4,1,0,1,1,5,0,25.420517214274486,1,2,12.0,0,0,1,1,0,1,40.2,40.2,0.0,0,0.0,40.2,0
9518-IMLHK,3,0,0,0,31,0,1,41.23,1,2,27.0,1,1,1,1,1,1,72.45,2156.25,0.0,0,1278.13,3434.38,1
9518-RWHZL,2,0,0,0,64,0,1,28.13,1,1,18.0,0,0,1,3,1,2,100.05,6254.2,0.0,0,1800.32,8054.52,0
9518-XXBXE,5,1,0,7,10,0,1,25.13,1,1,30.0,1,0,1,2,0,1,75.3,720.45,0.0,0,251.3,971.75,1
9522-BNTHX,4,0,0,0,34,0,0,25.420517214274486,1,2,28.0,0,0,1,2,1,1,56.25,1765.95,0.0,0,0.0,1765.95,1
9522-ZSINC,2,0,0,0,13,4,1,7.33,0,0,26.189958310676094,0,0,0,3,1,1,19.95,253.8,0.0,0,95.29,349.09,1
9524-EGPJC,2,0,0,0,18,0,1,34.21,1,1,19.0,0,1,1,1,1,1,90.1,1612.75,48.26,0,615.78,2180.27,0
9526-BIHHD,2,0,0,0,1,5,0,25.420517214274486,1,3,69.0,1,0,1,1,0,3,29.7,29.7,0.0,0,0.0,29.7,0
9526-JAWYF,3,0,0,0,26,3,1,6.24,1,1,25.0,0,0,1,1,0,1,89.8,2335.3,0.0,0,162.24,2497.54,0
9529-OFXHY,1,0,0,0,15,0,1,13.8,1,1,59.0,1,0,1,1,1,1,87.75,1242.2,0.0,0,207.0,1449.2,1
9530-EHPOH,4,0,0,0,11,4,1,15.03,1,2,13.0,0,0,1,1,0,1,53.75,608.0,0.0,0,165.33,773.33,0
9530-GRMJG,4,1,3,4,70,0,1,38.83,1,2,24.0,0,1,1,2,1,1,84.1,5979.7,0.0,0,2718.1,8697.8,1
9531-NSBMR,3,0,0,0,36,0,1,49.85,0,0,26.189958310676094,0,0,0,3,1,1,19.25,679.8,0.0,0,1794.6,2474.4,1
9534-NSXEM,2,0,0,0,26,3,1,31.53,0,0,26.189958310676094,0,0,0,3,1,2,20.65,595.5,0.0,0,819.78,1415.28,1
9537-JALFH,3,1,2,10,69,1,1,28.19,0,0,26.189958310676094,0,0,0,2,0,1,19.9,1356.7,0.0,0,1945.11,3301.81,1
9537-VHDTA,2,0,3,0,1,0,1,2.98,1,3,26.0,1,0,1,1,0,2,51.2,51.2,0.0,0,2.98,54.18,2
9540-JYROE,2,0,0,0,8,0,1,13.04,1,1,85.0,0,0,0,1,1,2,70.1,551.35,0.0,10,104.32,665.67,0
9541-PWTWO,2,0,0,0,52,2,1,38.71,1,2,21.0,0,1,1,2,1,1,80.95,4233.95,0.0,0,2012.92,6246.87,1
9541-ZPSEA,1,1,3,8,68,1,1,24.08,1,1,41.0,1,0,1,2,0,2,80.35,5375.15,0.0,0,1637.44,7012.59,1
9544-PYPSJ,4,1,2,1,62,0,1,45.76,1,1,12.0,0,0,0,2,1,2,96.1,6019.35,0.0,150,2837.12,9006.47,1
9546-CQJSU,3,0,0,0,2,0,1,39.62,1,1,7.0,0,0,1,1,1,1,91.4,193.6,0.0,0,79.24,272.84,0
9546-KDTRB,4,0,0,0,19,0,1,11.86,0,0,26.189958310676094,0,0,0,1,0,1,24.7,465.85,1.65,0,225.34,689.54,1
9547-ITEFG,2,1,3,8,9,5,1,23.42,1,1,30.0,0,0,1,1,1,2,102.6,897.75,0.0,0,210.78,1108.53,1
9548-LERKT,2,1,0,4,24,0,1,27.38,0,0,26.189958310676094,0,0,0,2,0,2,19.75,483.15,16.56,0,657.12,1123.71,1
9548-LIGTA,1,1,0,2,61,0,1,20.34,1,3,51.0,1,1,0,2,1,2,81.05,4747.65,0.0,0,1240.74,5988.39,1
9548-ZMVTX,2,1,3,7,72,1,1,8.51,1,1,24.0,0,1,1,2,0,1,90.45,6565.85,0.0,0,612.72,7178.57,1
9552-TGUZV,3,1,0,8,8,5,1,20.67,1,1,18.0,1,0,1,1,1,2,75.0,658.1,0.0,0,165.36,823.46,1
9553-DLCLU,2,0,0,0,13,0,1,37.03,1,2,52.0,1,1,1,2,0,2,88.95,1161.75,0.0,0,481.39,1643.14,1
9554-DFKIC,3,1,2,6,30,0,1,12.49,1,2,19.0,1,0,1,1,1,1,54.45,1588.7,0.0,0,374.7,1963.4,1
9555-SAHUZ,2,1,3,5,38,0,1,46.27,1,3,30.0,1,0,1,1,0,1,54.5,2076.05,0.0,0,1758.26,3834.31,1
9558-IHEZX,3,0,0,0,71,1,1,2.93,1,1,10.0,1,0,1,2,1,2,106.75,7283.25,0.0,0,208.03,7491.28,1
9560-ARGQJ,2,0,0,0,16,0,1,12.92,1,1,12.0,0,0,0,1,1,1,-4.0,1312.15,0.0,0,206.72,1518.87,0
9560-BBZXK,4,0,0,0,36,3,0,25.420517214274486,1,3,27.0,1,0,1,2,0,1,31.05,1126.35,0.0,0,0.0,1126.35,1
9564-KCLHR,3,0,0,0,1,0,1,6.44,1,2,4.0,0,1,1,1,0,3,51.25,51.25,0.0,0,6.44,57.69,0
9565-AXSMR,1,1,3,10,52,0,1,40.76,0,0,26.189958310676094,0,0,0,2,0,2,19.2,1054.75,0.0,0,2119.52,3174.27,1
9565-DJPIB,4,0,0,0,4,5,1,36.76,1,1,20.0,0,0,1,1,0,2,89.6,365.65,0.0,0,147.04,512.69,0
9565-FLVCG,2,1,0,10,65,2,1,17.43,1,2,30.0,1,0,1,2,1,3,69.55,4459.15,23.61,0,1132.95,5568.49,1
9565-JSNFM,2,0,0,0,38,0,1,33.71,1,1,17.0,0,0,1,3,1,1,70.45,2597.6,0.0,0,1280.98,3878.58,0
9570-KYEUA,2,0,0,0,64,2,1,36.54,1,1,14.0,1,1,1,2,0,2,99.25,6549.45,0.0,0,2338.56,8888.01,1
9571-EDEBV,4,1,0,8,71,0,1,34.72,1,1,10.0,0,0,1,3,1,2,98.65,6962.85,0.0,0,2465.12,9427.97,1
9572-MTILT,3,1,0,7,59,0,1,49.31,1,1,21.0,1,1,0,1,1,1,106.75,6252.9,0.0,40,2909.29,9202.19,0
9572-WUKSB,1,1,0,5,3,0,0,25.420517214274486,1,2,41.0,0,1,1,1,1,1,29.9,92.25,0.0,0,0.0,92.25,2
9574-BOSMD,3,1,2,10,68,0,1,19.09,0,0,26.189958310676094,0,0,0,2,0,1,25.4,1620.2,9.34,0,1298.12,2908.98,1
9574-RKJIF,3,1,0,1,30,3,1,28.85,1,1,6.0,1,0,0,1,1,1,94.4,2838.7,0.0,80,865.5,3784.2,0
9575-IWCAZ,2,1,0,4,6,0,1,47.29,0,0,26.189958310676094,0,0,0,3,0,3,25.1,171.0,0.0,0,283.74,454.74,1
9576-ANLXO,2,0,0,0,3,0,1,26.26,1,1,30.0,0,0,1,1,1,1,69.55,222.3,0.0,0,78.78,301.08,0
9576-SYUHJ,2,0,0,0,37,3,1,12.69,1,1,69.0,1,0,0,1,1,1,91.15,3369.25,17.5,50,469.53,3871.28,1
9577-WJVCQ,1,0,0,0,68,0,1,5.3,1,2,59.0,1,0,1,1,0,3,54.45,3687.75,0.0,0,360.4,4048.15,1
9578-FOMUK,3,0,3,0,15,0,1,32.54,0,0,26.189958310676094,0,0,0,1,1,1,24.8,324.15,12.8,0,488.1,799.45,1
9578-VRMNM,3,0,0,0,16,0,1,47.45,1,2,30.0,0,0,1,1,1,2,65.2,1043.35,0.0,0,759.2,1802.55,0
9581-GVBXT,4,1,2,0,59,2,0,25.420517214274486,1,2,19.0,1,0,1,3,0,2,34.8,1980.3,0.0,0,0.0,1980.3,1
9584-EXCDZ,3,0,0,0,17,4,1,41.78,1,1,16.0,0,0,1,1,0,1,70.5,1165.6,0.0,0,710.26,1875.86,1
9585-KKMFD,1,1,1,5,41,0,1,16.02,0,0,26.189958310676094,0,0,0,2,1,2,20.0,879.8,0.0,0,656.82,1536.62,1
9586-JGQKH,4,1,0,8,64,2,1,49.26,1,1,18.0,0,1,1,2,1,1,105.4,6794.75,32.24,0,3152.64,9915.15,1
9588-OZDMQ,2,1,0,8,2,5,1,15.5,1,2,12.0,0,0,1,1,1,1,45.0,89.75,0.0,0,31.0,120.75,2
9588-YRFHY,1,0,0,0,49,2,1,6.26,0,0,26.189958310676094,0,0,0,2,1,2,19.9,1022.6,0.0,0,306.74,1329.34,1
9589-ABEPT,3,1,0,9,69,0,1,3.08,1,1,20.0,0,1,1,2,1,2,92.45,6460.55,0.0,0,212.52,6673.07,1
9591-YVTEB,4,0,0,0,55,2,0,25.420517214274486,1,2,30.0,1,0,1,1,1,1,44.85,2479.05,0.0,0,0.0,2479.05,1
9592-ERDKV,3,1,0,6,37,0,1,9.26,1,2,28.0,1,0,1,3,0,2,79.25,2911.8,0.0,0,342.62,3254.42,1
9593-CVZKR,1,1,2,2,56,2,1,31.53,0,0,26.189958310676094,0,0,0,2,1,2,24.45,1385.85,0.0,0,1765.68,3151.53,1
9600-NAXZN,2,0,0,0,43,0,1,49.64,1,1,27.0,0,0,1,1,1,1,101.4,4528.0,0.0,0,2134.52,6662.52,0
9600-UDOPK,2,1,0,1,30,3,1,10.5,1,1,22.0,0,0,1,1,1,2,94.05,2866.45,0.0,0,315.0,3181.45,0
9601-BRXPO,3,1,0,1,25,3,1,8.91,1,1,10.0,0,1,1,1,1,1,104.95,2566.5,0.0,0,222.75,2789.25,0
9602-WCXPI,1,0,0,0,50,0,1,21.72,0,0,26.189958310676094,0,0,0,3,0,2,20.15,989.05,0.0,0,1086.0,2075.05,1
9603-OAIHC,4,0,0,0,1,5,1,2.97,1,1,5.0,0,0,1,2,1,1,70.05,70.05,0.0,0,2.97,73.02,2
9605-WGJVW,4,0,0,0,1,0,1,22.34,1,1,12.0,0,0,1,1,1,1,70.2,70.2,0.0,0,22.34,92.54,2
9606-PBKBQ,4,1,0,1,32,0,1,5.99,1,1,23.0,0,0,1,1,1,1,85.0,2642.05,49.57,0,191.68,2784.16,0
9609-BENEA,3,1,0,6,35,3,1,45.97,1,2,13.0,0,1,1,3,1,1,69.0,2441.7,0.0,0,1608.95,4050.65,1
9610-WCESF,3,0,0,0,67,0,0,25.420517214274486,1,3,17.0,1,1,1,2,0,1,43.9,3097.2,34.45,0,0.0,3062.75,1
9611-CTWIH,3,0,0,0,3,0,1,16.15,1,1,13.0,0,0,1,1,1,1,89.45,240.45,0.0,0,48.45,288.9,0
9614-RMGHA,2,1,0,0,65,0,1,36.75,1,1,73.0,0,0,1,1,1,1,91.85,5940.85,0.0,0,2388.75,8329.6,0
9617-INGJY,2,0,0,0,1,0,1,36.12,1,1,14.0,0,0,1,1,1,2,70.6,70.6,0.0,0,36.12,106.72,2
9617-UDPEU,3,0,0,0,22,0,1,35.4,0,0,26.189958310676094,0,0,0,3,1,2,19.25,412.55,0.0,0,778.8,1191.35,1
9618-LFJRU,2,0,0,0,4,0,1,3.05,0,0,26.189958310676094,0,0,0,1,0,2,20.45,82.85,0.0,0,12.2,95.05,1
9619-GSATL,2,0,0,0,43,0,1,1.6,1,2,19.0,0,1,0,3,0,1,55.45,2444.25,0.0,130,68.8,2643.05,1
9620-ENEJV,3,0,0,0,6,5,1,30.54,1,1,27.0,0,0,1,1,0,2,70.55,433.95,0.0,0,183.24,617.19,1
9620-QJREV,4,0,0,0,47,2,1,42.25,0,0,26.189958310676094,0,0,0,3,0,2,20.55,1013.05,0.0,0,1985.75,2998.8,1
9621-OUPYD,1,1,0,2,25,0,1,10.49,0,0,26.189958310676094,0,0,0,3,1,1,20.2,507.9,0.0,0,262.25,770.15,1
9624-EGDEQ,3,0,0,0,37,0,1,41.99,0,0,26.189958310676094,0,0,0,2,0,2,19.8,813.3,0.0,0,1553.63,2366.93,1
9625-QNLUX,3,1,2,2,68,0,1,21.86,1,1,29.0,1,0,1,2,1,2,103.25,7074.4,0.0,0,1486.48,8560.88,1
9625-QSTYE,2,0,0,0,13,0,1,3.84,1,1,4.0,0,0,1,1,1,1,81.15,952.3,0.0,0,49.92,1002.22,0
9625-RZFUK,3,1,1,0,63,0,1,3.65,0,0,26.189958310676094,0,0,0,2,0,2,-3.0,1275.85,0.0,0,229.95,1505.8,1
9626-VFRGG,2,0,2,0,41,0,1,18.72,1,1,10.0,0,0,1,1,1,1,88.5,3645.05,0.0,0,767.52,4412.57,1
9626-WEQRM,3,0,0,0,4,0,0,25.420517214274486,1,2,2.0,1,0,0,1,1,2,29.15,110.05,0.0,10,0.0,120.05,1
9629-NHXFW,3,1,2,6,1,0,1,48.79,0,0,26.189958310676094,0,0,0,1,1,2,19.4,19.4,0.0,0,48.79,68.19,2
9631-RXVJM,2,0,0,0,35,3,1,4.24,0,0,26.189958310676094,0,0,0,2,0,2,19.25,677.9,0.0,0,148.4,826.3,1
9631-XEYKE,2,0,0,0,3,0,1,29.74,1,2,59.0,0,0,1,1,0,1,50.4,137.25,0.0,0,89.22,226.47,2
9633-DENPU,3,1,0,8,47,0,1,3.2,1,3,18.0,0,0,1,1,1,1,58.6,2723.4,0.0,0,150.4,2873.8,1
9633-XQABV,2,0,0,0,3,5,1,25.4,1,1,10.0,0,0,1,1,1,1,70.25,229.7,0.0,0,76.2,305.9,2
9637-CDTKZ,4,1,0,6,72,0,1,23.27,1,1,3.0,1,1,1,2,1,2,114.1,8086.4,0.0,0,1675.44,9761.84,1
9637-EIHEQ,1,0,0,0,1,0,1,22.82,1,3,27.0,0,1,1,1,1,1,50.8,50.8,0.0,0,22.82,73.62,0
9638-JIQYA,1,0,0,0,2,0,0,25.420517214274486,1,2,48.0,0,0,0,1,1,2,24.9,49.7,0.0,10,0.0,59.7,2
9639-BUJXT,3,0,0,0,63,0,1,35.35,0,0,26.189958310676094,0,0,0,3,0,2,20.5,1328.15,15.62,0,2227.05,3539.58,1
9640-ZSLDC,2,1,5,3,53,0,1,31.99,1,2,59.0,0,0,1,3,0,2,60.6,3297.0,0.0,0,1695.47,4992.47,1
9643-AVVWI,3,1,3,2,3,0,1,19.18,1,1,22.0,0,1,1,1,1,1,80.0,241.3,0.0,0,57.54,298.84,2
9643-YBLUR,2,1,0,4,9,5,1,26.03,1,3,59.0,0,0,1,1,1,2,69.05,653.95,0.0,0,234.27,888.22,1
9644-KVCNC,3,0,0,0,66,1,1,19.68,1,1,28.0,0,0,1,3,1,1,92.15,6056.9,0.0,0,1298.88,7355.78,1
9644-UMGQA,3,1,3,1,6,5,1,34.7,1,2,51.0,1,0,1,1,1,1,49.15,295.65,0.0,0,208.2,503.85,1
9646-NMHXE,4,1,0,7,47,0,1,6.54,0,0,26.189958310676094,0,0,0,2,0,2,19.65,973.1,0.0,0,307.38,1280.48,1
9647-ERGBE,4,1,0,1,30,0,1,39.74,1,1,22.0,0,0,1,1,1,1,100.05,3046.15,0.0,0,1192.2,4238.35,0
9648-BCHKM,1,1,3,9,18,0,1,43.69,0,0,26.189958310676094,0,0,0,2,1,2,24.65,471.35,0.0,0,786.42,1257.77,1
9650-VBUOG,3,1,1,9,38,3,1,33.1,0,0,26.189958310676094,0,0,0,2,0,2,25.05,963.95,0.0,0,1257.8,2221.75,1
9651-GTSAQ,3,1,0,1,53,0,1,30.09,1,1,11.0,1,0,1,3,1,1,106.1,5769.75,0.0,0,1594.77,7364.52,0
9658-WYUFB,3,0,0,0,17,4,1,21.82,1,1,23.0,1,0,1,1,1,1,94.4,1617.5,0.0,0,370.94,1988.44,0
